,OBJECTID,Reference,Sampling_Date,Latitude,Longitude,Gear,Scientificname,Commonname,TotalNum,avg_size,min_size,max_size,ExDate
173,1556280,TBM1996061402,1996-06-13 20:00:00,27.982333,-82.692667,160,Mugil cephalus,Striped Mullet,13,201,177,260,2018-04-12 06:25:31
174,1572492,TBM1996061402,1996-06-13 20:00:00,27.982333,-82.692667,160,Leiostomus xanthurus,Spot,2,79,76,82,2018-04-12 06:27:56
175,1572519,TBM1996061901,1996-06-18 20:00:00,27.868333,-82.5385,20,Achirus lineatus,Lined Sole,1,13,13,13,2018-04-12 06:27:56
176,1572527,TBM1996061910,1996-06-18 20:00:00,27.83,-82.584833,20,Chilomycterus schoepfii,Striped Burrfish,4,47,18,102,2018-04-12 06:27:56
177,1572528,TBM1996061910,1996-06-18 20:00:00,27.83,-82.584833,20,Eucinostomus gula,Silver Jenny,1,44,44,44,2018-04-12 06:27:56
178,1572529,TBM1996061915,1996-06-18 20:00:00,27.845667,-82.587667,300,Gobiosoma bosc,Naked Goby,1,26,26,26,2018-04-12 06:27:56
179,1572530,TBM1996061917,1996-06-18 20:00:00,27.852333,-82.595667,20,Strongylura marina,Atlantic Needlefish,1,116,116,116,2018-04-12 06:27:56
180,1572813,TBM1996061901,1996-06-18 20:00:00,27.868333,-82.5385,20,Eugerres plumieri,Striped Mojarra,2,18,17,19,2018-04-12 06:25:26
181,1572819,TBM1996061915,1996-06-18 20:00:00,27.845667,-82.587667,300,Menticirrhus americanus,Southern Kingfish,2,22,18,26,2018-04-12 06:25:26
182,1572820,TBM1996061915,1996-06-18 20:00:00,27.845667,-82.587667,300,Symphurus plagiusa,Blackcheek Tonguefish,1,26,26,26,2018-04-12 06:25:26
183,1572821,TBM1996061917,1996-06-18 20:00:00,27.852333,-82.595667,20,Hippocampus zosterae,Dwarf Seahorse,1,27,27,27,2018-04-12 06:25:26
184,1572822,TBM1996061917,1996-06-18 20:00:00,27.852333,-82.595667,20,Microgobius gulosus,Clown Goby,5,24,21,30,2018-04-12 06:25:26
185,1572827,TBM1996062001,1996-06-19 20:00:00,27.969667,-82.616,22,Cynoscion nebulosus,Spotted Seatrout,6,31,19,40,2018-04-12 06:25:26
186,1572828,TBM1996062002,1996-06-19 20:00:00,27.972667,-82.631833,300,Synodus foetens,Inshore Lizardfish,3,92,87,96,2018-04-12 06:25:26
187,1572836,TBM1996062104,1996-06-20 20:00:00,27.966,-82.575333,20,Bairdiella chrysoura,Silver Perch,330,37,22,56,2018-04-12 06:25:26
188,1572843,TBM1996071105,1996-07-10 20:00:00,27.967333,-82.575667,160,Elops saurus,Ladyfish,4,326,306,339,2018-04-12 06:25:26
189,1572849,TBM1996071110,1996-07-10 20:00:00,27.984833,-82.611,160,Mugil cephalus,Striped Mullet,1,146,146,146,2018-04-12 06:25:26
190,1572916,TBM1996072202,1996-07-21 20:00:00,27.978667,-82.600667,22,Eucinostomus harengulus,Tidewater Mojarra,9,45,36,53,2018-04-12 06:25:36
191,1572917,TBM1996072202,1996-07-21 20:00:00,27.978667,-82.600667,22,Floridichthys carpio,Goldspotted Killifish,1506,24,11,62,2018-04-12 06:25:36
192,1572918,TBM1996072203,1996-07-21 20:00:00,27.99,-82.6215,20,Menidia spp.,Menidia Silversides,7,35,30,40,2018-04-12 06:25:36
193,1572919,TBM1996072203,1996-07-21 20:00:00,27.99,-82.6215,20,Microgobius gulosus,Clown Goby,9,31,20,46,2018-04-12 06:25:36
194,1572921,TBM1996072207,1996-07-21 20:00:00,28.0025,-82.655167,20,Microgobius gulosus,Clown Goby,8,36,25,49,2018-04-12 06:25:36
195,1572922,TBM1996072207,1996-07-21 20:00:00,28.0025,-82.655167,20,Oligoplites saurus,Leatherjacket,3,30,25,40,2018-04-12 06:25:36
196,1572923,TBM1996072208,1996-07-21 20:00:00,27.994833,-82.676167,300,Opsanus beta,Gulf Toadfish,2,48,31,65,2018-04-12 06:25:36
197,1572924,TBM1996072208,1996-07-21 20:00:00,27.994833,-82.676167,300,Syngnathus scovelli,Gulf Pipefish,2,90,70,110,2018-04-12 06:25:36
198,1572926,TBM1996072301,1996-07-22 20:00:00,27.873,-82.61,22,Gobiosoma spp.,Gobiosoma Gobies,2,24,19,29,2018-04-12 06:25:36
199,1572927,TBM1996072302,1996-07-22 20:00:00,27.879333,-82.6115,20,Lucania parva,Rainwater Killifish,1,18,18,18,2018-04-12 06:25:36
200,1572928,TBM1996072305,1996-07-22 20:00:00,27.896833,-82.5325,22,Eucinostomus gula,Silver Jenny,1,70,70,70,2018-04-12 06:25:36
201,1572930,TBM1996080603,1996-08-05 20:00:00,27.910167,-82.632667,160,Chilomycterus schoepfii,Striped Burrfish,1,83,83,83,2018-04-12 06:25:36
202,1572931,TBM1996080603,1996-08-05 20:00:00,27.910167,-82.632667,160,Lagodon rhomboides,Pinfish,46,100,84,120,2018-04-12 06:25:36
203,1572932,TBM1996080604,1996-08-05 20:00:00,27.906167,-82.638167,160,Lagodon rhomboides,Pinfish,163,95,80,106,2018-04-12 06:25:36
204,1572933,TBM1996080604,1996-08-05 20:00:00,27.906167,-82.638167,160,Leiostomus xanthurus,Spot,2,110,109,112,2018-04-12 06:25:36
205,1573028,TBM1996061402,1996-06-13 20:00:00,27.982333,-82.692667,160,Centropomus undecimalis,Common Snook,1,505,505,505,2018-04-12 06:25:27
206,1573061,TBM1996061910,1996-06-18 20:00:00,27.83,-82.584833,20,Eucinostomus spp.,Eucinostomus,36,31,21,40,2018-04-12 06:26:15
207,1573066,TBM1996061921,1996-06-18 20:00:00,27.926833,-82.532333,20,Cynoscion nebulosus,Spotted Seatrout,2,28,27,29,2018-04-12 06:26:15
208,1573069,TBM1996061923,1996-06-18 20:00:00,27.908,-82.532667,20,Cynoscion nebulosus,Spotted Seatrout,1,14,14,14,2018-04-12 06:26:15
209,1573070,TBM1996062001,1996-06-19 20:00:00,27.969667,-82.616,22,Oligoplites saurus,Leatherjacket,1,20,20,20,2018-04-12 06:26:15
210,1573071,TBM1996062004,1996-06-19 20:00:00,27.978667,-82.688167,20,Cynoscion nebulosus,Spotted Seatrout,5,26,21,41,2018-04-12 06:26:15
211,1573072,TBM1996062004,1996-06-19 20:00:00,27.978667,-82.688167,20,Microgobius gulosus,Clown Goby,78,31,16,46,2018-04-12 06:26:15
212,1573073,TBM1996062006,1996-06-19 20:00:00,27.957833,-82.708167,22,Fundulus similis,Longnose Killifish,237,26,16,32,2018-04-12 06:26:15
213,1573079,TBM1996062104,1996-06-20 20:00:00,27.966,-82.575333,20,Lagodon rhomboides,Pinfish,54,56,39,78,2018-04-12 06:26:15
214,1573080,TBM1996062104,1996-06-20 20:00:00,27.966,-82.575333,20,Syngnathus louisianae,Chain Pipefish,26,122,88,146,2018-04-12 06:26:15
215,1573081,TBM1996062104,1996-06-20 20:00:00,27.966,-82.575333,20,Syngnathus scovelli,Gulf Pipefish,7,82,72,116,2018-04-12 06:26:15
216,1573086,TBM1996071108,1996-07-10 20:00:00,27.975,-82.583833,160,Eugerres plumieri,Striped Mojarra,1,185,185,185,2018-04-12 06:26:15
217,1573137,TBM1996072201,1996-07-21 20:00:00,27.9725,-82.614333,300,Dasyatis sabina,Atlantic Stingray,2,277,250,305,2018-04-12 06:26:15
218,1573138,TBM1996072204,1996-07-21 20:00:00,27.999167,-82.6375,20,Gobiosoma spp.,Gobiosoma Gobies,7,19,15,21,2018-04-12 06:26:15
219,1573139,TBM1996072208,1996-07-21 20:00:00,27.994833,-82.676167,300,Chaetodipterus faber,Atlantic Spadefish,1,35,35,35,2018-04-12 06:26:15
220,1573140,TBM1996072301,1996-07-22 20:00:00,27.873,-82.61,22,Cynoscion nebulosus,Spotted Seatrout,2,27,24,31,2018-04-12 06:26:15
221,1573141,TBM1996072301,1996-07-22 20:00:00,27.873,-82.61,22,Eucinostomus gula,Silver Jenny,28,48,41,73,2018-04-12 06:26:15
222,1573142,TBM1996072301,1996-07-22 20:00:00,27.873,-82.61,22,Syngnathus scovelli,Gulf Pipefish,1,132,132,132,2018-04-12 06:26:15
223,1573143,TBM1996072305,1996-07-22 20:00:00,27.896833,-82.5325,22,Menidia spp.,Menidia Silversides,2752,34,26,49,2018-04-12 06:26:15
224,1573216,TBM1996061901,1996-06-18 20:00:00,27.868333,-82.5385,20,Microgobius gulosus,Clown Goby,67,18,14,31,2018-04-12 06:25:31
225,1573224,TBM1996061915,1996-06-18 20:00:00,27.845667,-82.587667,300,Achirus lineatus,Lined Sole,1,48,48,48,2018-04-12 06:25:31
226,1573225,TBM1996061917,1996-06-18 20:00:00,27.852333,-82.595667,20,Oligoplites saurus,Leatherjacket,1,18,18,18,2018-04-12 06:25:31
227,1573229,TBM1996061921,1996-06-18 20:00:00,27.926833,-82.532333,20,Eucinostomus spp.,Eucinostomus,11,17,13,28,2018-04-12 06:25:31
228,1573230,TBM1996061921,1996-06-18 20:00:00,27.926833,-82.532333,20,Hippocampus zosterae,Dwarf Seahorse,1,20,20,20,2018-04-12 06:25:31
229,1573232,TBM1996062001,1996-06-19 20:00:00,27.969667,-82.616,22,Lagodon rhomboides,Pinfish,4,64,53,85,2018-04-12 06:25:31
230,1573233,TBM1996062002,1996-06-19 20:00:00,27.972667,-82.631833,300,Menticirrhus americanus,Southern Kingfish,2,20,18,22,2018-04-12 06:25:31
231,1573235,TBM1996062006,1996-06-19 20:00:00,27.957833,-82.708167,22,Syngnathus scovelli,Gulf Pipefish,2,67,52,83,2018-04-12 06:25:31
232,1573242,TBM1996062101,1996-06-20 20:00:00,27.9555,-82.719833,22,Callinectes sapidus,Blue Crab,1,138,138,138,2018-04-12 06:25:31
233,1573243,TBM1996062101,1996-06-20 20:00:00,27.9555,-82.719833,22,Menidia spp.,Menidia Silversides,917,35,20,55,2018-04-12 06:25:31
234,1573244,TBM1996062103,1996-06-20 20:00:00,27.908,-82.586167,300,Prionotus scitulus,Leopard Searobin,3,73,44,88,2018-04-12 06:25:31
235,1573254,TBM1996071105,1996-07-10 20:00:00,27.967333,-82.575667,160,Opsanus beta,Gulf Toadfish,1,108,108,108,2018-04-12 06:25:31
236,1573261,TBM1996071110,1996-07-10 20:00:00,27.984833,-82.611,160,Callinectes sapidus,Blue Crab,3,77,76,78,2018-04-12 06:25:31
237,1573321,TBM1996072201,1996-07-21 20:00:00,27.9725,-82.614333,300,Anchoa mitchilli,Bay Anchovy,30,26,17,35,2018-04-12 06:26:09
238,1573322,TBM1996072201,1996-07-21 20:00:00,27.9725,-82.614333,300,Gymnura micrura,Smooth Butterfly Ray,1,455,455,455,2018-04-12 06:26:09
239,1573323,TBM1996072201,1996-07-21 20:00:00,27.9725,-82.614333,300,Microgobius gulosus,Clown Goby,1,36,36,36,2018-04-12 06:26:09
240,1573324,TBM1996072202,1996-07-21 20:00:00,27.978667,-82.600667,22,Menidia spp.,Menidia Silversides,2120,42,27,86,2018-04-12 06:26:09
241,1574406,TBM1996081405,1996-08-13 20:00:00,27.981833,-82.606833,20,Gobiosoma robustum,Code Goby,51,20,17,25,2018-04-12 06:26:09
242,1574407,TBM1996081406,1996-08-13 20:00:00,27.9535,-82.566167,300,Bairdiella chrysoura,Silver Perch,34,23,17,36,2018-04-12 06:26:09
243,1574408,TBM1996081407,1996-08-13 20:00:00,27.922,-82.624167,300,Bairdiella chrysoura,Silver Perch,1,22,22,22,2018-04-12 06:26:09
244,1574425,TBM1996081515,1996-08-14 20:00:00,27.915833,-82.6825,22,Menidia spp.,Menidia Silversides,1020,48,30,66,2018-04-12 06:26:09
245,1574427,TBM1996081517,1996-08-14 20:00:00,27.910833,-82.6575,20,Achirus lineatus,Lined Sole,2,16,13,20,2018-04-12 06:26:09
246,1574510,TBM1996091608,1996-09-15 20:00:00,27.876833,-82.574833,300,Menticirrhus americanus,Southern Kingfish,3,23,18,28,2018-04-12 06:26:09
247,1574511,TBM1996091609,1996-09-15 20:00:00,27.896,-82.532833,20,Symphurus plagiusa,Blackcheek Tonguefish,1,98,98,98,2018-04-12 06:26:09
248,1574514,TBM1996091703,1996-09-16 20:00:00,27.947,-82.549167,20,Chilomycterus schoepfii,Striped Burrfish,1,35,35,35,2018-04-12 06:26:09
249,1574515,TBM1996091704,1996-09-16 20:00:00,27.953833,-82.5475,20,Cynoscion nebulosus,Spotted Seatrout,11,41,26,79,2018-04-12 06:26:09
250,1574516,TBM1996091705,1996-09-16 20:00:00,27.931333,-82.7025,20,Callinectes sapidus,Blue Crab,4,107,65,175,2018-04-12 06:26:09
251,1574517,TBM1996091705,1996-09-16 20:00:00,27.931333,-82.7025,20,Strongylura notata,Redfin Needlefish,1,61,61,61,2018-04-12 06:26:09
252,1574518,TBM1996091705,1996-09-16 20:00:00,27.931333,-82.7025,20,Syngnathus scovelli,Gulf Pipefish,4,76,62,91,2018-04-12 06:26:09
253,1574519,TBM1996091707,1996-09-16 20:00:00,27.998167,-82.635,20,Menticirrhus americanus,Southern Kingfish,1,41,41,41,2018-04-12 06:26:09
254,1574520,TBM1996091708,1996-09-16 20:00:00,28.002333,-82.664667,22,Eucinostomus gula,Silver Jenny,18,47,37,56,2018-04-12 06:26:09
255,1574617,TBM1996081405,1996-08-13 20:00:00,27.981833,-82.606833,20,Eucinostomus gula,Silver Jenny,1,60,60,60,2018-04-12 06:26:18
256,1574618,TBM1996081405,1996-08-13 20:00:00,27.981833,-82.606833,20,Eucinostomus spp.,Eucinostomus,1,24,24,24,2018-04-12 06:26:18
257,1574619,TBM1996081406,1996-08-13 20:00:00,27.9535,-82.566167,300,Farfantepenaeus duorarum,Pink Shrimp,2,19,14,24,2018-04-12 06:26:18
258,1574620,TBM1996081406,1996-08-13 20:00:00,27.9535,-82.566167,300,Gobiosoma robustum,Code Goby,1,20,20,20,2018-04-12 06:26:18
259,1574621,TBM1996081406,1996-08-13 20:00:00,27.9535,-82.566167,300,Menticirrhus americanus,Southern Kingfish,1,28,28,28,2018-04-12 06:26:18
260,1574622,TBM1996081408,1996-08-13 20:00:00,27.951833,-82.712167,300,Gobiosoma bosc,Naked Goby,1,27,27,27,2018-04-12 06:26:18
261,1574633,TBM1996081515,1996-08-14 20:00:00,27.915833,-82.6825,22,Fundulus similis,Longnose Killifish,1420,54,26,101,2018-04-12 06:26:18
262,1574634,TBM1996081515,1996-08-14 20:00:00,27.915833,-82.6825,22,Lagodon rhomboides,Pinfish,5,91,79,107,2018-04-12 06:26:18
263,1574635,TBM1996081517,1996-08-14 20:00:00,27.910833,-82.6575,20,Fundulus similis,Longnose Killifish,1,51,51,51,2018-04-12 06:26:18
264,1574679,TBM1996090603,1996-09-05 20:00:00,27.911,-82.659667,160,Caranx hippos,Crevalle Jack,1,345,345,345,2018-04-12 06:26:18
265,1574706,TBM1996091608,1996-09-15 20:00:00,27.876833,-82.574833,300,Chaetodipterus faber,Atlantic Spadefish,3,32,18,56,2018-04-12 06:26:18
266,1574707,TBM1996091608,1996-09-15 20:00:00,27.876833,-82.574833,300,Chilomycterus schoepfii,Striped Burrfish,1,143,143,143,2018-04-12 06:26:18
267,1574709,TBM1996091701,1996-09-16 20:00:00,27.946,-82.6375,300,Microgobius gulosus,Clown Goby,3,20,19,23,2018-04-12 06:26:18
268,1574710,TBM1996091701,1996-09-16 20:00:00,27.946,-82.6375,300,Syngnathus louisianae,Chain Pipefish,2,101,65,137,2018-04-12 06:26:18
269,1574711,TBM1996091703,1996-09-16 20:00:00,27.947,-82.549167,20,Farfantepenaeus duorarum,Pink Shrimp,13,15,8,20,2018-04-12 06:26:18
270,1574712,TBM1996091704,1996-09-16 20:00:00,27.953833,-82.5475,20,Eucinostomus spp.,Eucinostomus,30,24,18,30,2018-04-12 06:26:18
271,1574713,TBM1996091704,1996-09-16 20:00:00,27.953833,-82.5475,20,Oligoplites saurus,Leatherjacket,1,44,44,44,2018-04-12 06:26:18
272,1574714,TBM1996091707,1996-09-16 20:00:00,27.998167,-82.635,20,Cynoscion nebulosus,Spotted Seatrout,22,62,32,109,2018-04-12 06:26:18
273,1574715,TBM1996091708,1996-09-16 20:00:00,28.002333,-82.664667,22,Floridichthys carpio,Goldspotted Killifish,406,31,18,46,2018-04-12 06:26:18
274,1574716,TBM1996091709,1996-09-16 20:00:00,28.008,-82.671167,300,Chaetodipterus faber,Atlantic Spadefish,5,34,29,45,2018-04-12 06:26:18
275,1574717,TBM1996091709,1996-09-16 20:00:00,28.008,-82.671167,300,Chloroscombrus chrysurus,Atlantic Bumper,20,43,30,63,2018-04-12 06:26:18
276,1574718,TBM1996091709,1996-09-16 20:00:00,28.008,-82.671167,300,Cynoscion arenarius,Sand Seatrout,7,26,19,32,2018-04-12 06:26:18
277,1574719,TBM1996091710,1996-09-16 20:00:00,27.988167,-82.687833,22,Eucinostomus gula,Silver Jenny,24,47,45,51,2018-04-12 06:26:18
278,1574720,TBM1996091710,1996-09-16 20:00:00,27.988167,-82.687833,22,Farfantepenaeus duorarum,Pink Shrimp,16,20,15,25,2018-04-12 06:26:18
279,1573325,TBM1996072203,1996-07-21 20:00:00,27.99,-82.6215,20,Chaetodipterus faber,Atlantic Spadefish,1,30,30,30,2018-04-12 06:26:09
280,1573326,TBM1996072203,1996-07-21 20:00:00,27.99,-82.6215,20,Cynoscion nebulosus,Spotted Seatrout,20,28,22,36,2018-04-12 06:26:09
281,1573327,TBM1996072203,1996-07-21 20:00:00,27.99,-82.6215,20,Syngnathus scovelli,Gulf Pipefish,5,71,60,81,2018-04-12 06:26:09
282,1573328,TBM1996072204,1996-07-21 20:00:00,27.999167,-82.6375,20,Bairdiella chrysoura,Silver Perch,21,27,19,42,2018-04-12 06:26:09
283,1573333,TBM1996072207,1996-07-21 20:00:00,28.0025,-82.655167,20,Syngnathus scovelli,Gulf Pipefish,28,83,42,115,2018-04-12 06:26:09
284,1573334,TBM1996072209,1996-07-21 20:00:00,27.987667,-82.652333,300,Syngnathus louisianae,Chain Pipefish,2,149,132,167,2018-04-12 06:26:09
285,1573337,TBM1996072302,1996-07-22 20:00:00,27.879333,-82.6115,20,Gobiosoma spp.,Gobiosoma Gobies,3,21,20,22,2018-04-12 06:26:09
286,1573338,TBM1996072305,1996-07-22 20:00:00,27.896833,-82.5325,22,Anchoa mitchilli,Bay Anchovy,1264,36,24,47,2018-04-12 06:26:09
287,1573339,TBM1996072305,1996-07-22 20:00:00,27.896833,-82.5325,22,Harengula jaguana,Scaled Sardine,14,45,36,51,2018-04-12 06:26:09
288,1573556,TBM1996061917,1996-06-18 20:00:00,27.852333,-82.595667,20,Syngnathus scovelli,Gulf Pipefish,4,82,64,103,2018-04-12 06:27:56
289,1573558,TBM1996061921,1996-06-18 20:00:00,27.926833,-82.532333,20,Gobiosoma bosc,Naked Goby,1,24,24,24,2018-04-12 06:27:56
290,1573559,TBM1996061921,1996-06-18 20:00:00,27.926833,-82.532333,20,Microgobius gulosus,Clown Goby,13,27,19,37,2018-04-12 06:27:56
291,1573560,TBM1996061923,1996-06-18 20:00:00,27.908,-82.532667,20,Strongylura marina,Atlantic Needlefish,1,370,370,370,2018-04-12 06:27:56
292,1573563,TBM1996062004,1996-06-19 20:00:00,27.978667,-82.688167,20,Oligoplites saurus,Leatherjacket,1,33,33,33,2018-04-12 06:27:56
293,1573566,TBM1996062006,1996-06-19 20:00:00,27.957833,-82.708167,22,Microgobius gulosus,Clown Goby,4,27,24,35,2018-04-12 06:27:56
294,1573573,TBM1996062013,1996-06-19 20:00:00,27.929333,-82.661167,300,Microgobius thalassinus,Green Goby,1,15,15,15,2018-04-12 06:27:56
295,1573575,TBM1996062101,1996-06-20 20:00:00,27.9555,-82.719833,22,Achirus lineatus,Lined Sole,1,18,18,18,2018-04-12 06:27:56
296,1573578,TBM1996062103,1996-06-20 20:00:00,27.908,-82.586167,300,Chilomycterus schoepfii,Striped Burrfish,3,147,145,150,2018-04-12 06:27:56
297,1573579,TBM1996062104,1996-06-20 20:00:00,27.966,-82.575333,20,Cynoscion nebulosus,Spotted Seatrout,2,35,35,35,2018-04-12 06:27:56
298,1573586,TBM1996071105,1996-07-10 20:00:00,27.967333,-82.575667,160,Rhinoptera bonasus,Cownose Ray,3,693,624,730,2018-04-12 06:27:56
299,1573590,TBM1996071108,1996-07-10 20:00:00,27.975,-82.583833,160,Rhinoptera bonasus,Cownose Ray,2,742,712,772,2018-04-12 06:27:56
300,1573661,TBM1996072201,1996-07-21 20:00:00,27.9725,-82.614333,300,Achirus lineatus,Lined Sole,1,32,32,32,2018-04-12 06:27:57
301,1573662,TBM1996072201,1996-07-21 20:00:00,27.9725,-82.614333,300,Bairdiella chrysoura,Silver Perch,24,28,16,55,2018-04-12 06:27:57
302,1573663,TBM1996072202,1996-07-21 20:00:00,27.978667,-82.600667,22,Lucania parva,Rainwater Killifish,1136,22,13,34,2018-04-12 06:27:57
303,1573664,TBM1996072203,1996-07-21 20:00:00,27.99,-82.6215,20,Chasmodes saburrae,Florida Blenny,7,23,11,39,2018-04-12 06:27:57
304,1573665,TBM1996072203,1996-07-21 20:00:00,27.99,-82.6215,20,Eucinostomus gula,Silver Jenny,40,42,39,48,2018-04-12 06:27:57
305,1573666,TBM1996072204,1996-07-21 20:00:00,27.999167,-82.6375,20,Achirus lineatus,Lined Sole,1,45,45,45,2018-04-12 06:27:57
306,1573667,TBM1996072204,1996-07-21 20:00:00,27.999167,-82.6375,20,Chasmodes saburrae,Florida Blenny,3,35,24,49,2018-04-12 06:27:57
307,1573668,TBM1996072204,1996-07-21 20:00:00,27.999167,-82.6375,20,Lucania parva,Rainwater Killifish,1,16,16,16,2018-04-12 06:27:57
308,1573669,TBM1996072204,1996-07-21 20:00:00,27.999167,-82.6375,20,Microgobius gulosus,Clown Goby,30,27,15,45,2018-04-12 06:27:57
309,1573672,TBM1996072208,1996-07-21 20:00:00,27.994833,-82.676167,300,Menidia spp.,Menidia Silversides,2,35,35,35,2018-04-12 06:27:57
310,1573674,TBM1996072301,1996-07-22 20:00:00,27.873,-82.61,22,Strongylura notata,Redfin Needlefish,56,117,72,153,2018-04-12 06:27:57
311,1573675,TBM1996072302,1996-07-22 20:00:00,27.879333,-82.6115,20,Eucinostomus spp.,Eucinostomus,22,24,13,39,2018-04-12 06:27:57
312,1573676,TBM1996072302,1996-07-22 20:00:00,27.879333,-82.6115,20,Farfantepenaeus duorarum,Pink Shrimp,1,11,11,11,2018-04-12 06:27:57
313,1573677,TBM1996072305,1996-07-22 20:00:00,27.896833,-82.5325,22,Floridichthys carpio,Goldspotted Killifish,5,32,24,37,2018-04-12 06:27:57
314,1573678,TBM1996072305,1996-07-22 20:00:00,27.896833,-82.5325,22,Gobiosoma spp.,Gobiosoma Gobies,10,22,20,25,2018-04-12 06:27:57
315,1573679,TBM1996072305,1996-07-22 20:00:00,27.896833,-82.5325,22,Strongylura notata,Redfin Needlefish,4,84,78,97,2018-04-12 06:27:57
316,1573709,TBM1996081405,1996-08-13 20:00:00,27.981833,-82.606833,20,Cynoscion nebulosus,Spotted Seatrout,6,48,42,57,2018-04-12 06:27:57
317,1573710,TBM1996081407,1996-08-13 20:00:00,27.922,-82.624167,300,Chaetodipterus faber,Atlantic Spadefish,1,46,46,46,2018-04-12 06:27:57
318,1573722,TBM1996081515,1996-08-14 20:00:00,27.915833,-82.6825,22,Lucania parva,Rainwater Killifish,24,30,25,36,2018-04-12 06:27:57
319,1573723,TBM1996081515,1996-08-14 20:00:00,27.915833,-82.6825,22,Oligoplites saurus,Leatherjacket,15,38,30,53,2018-04-12 06:27:57
320,1573726,TBM1996081519,1996-08-14 20:00:00,27.874167,-82.600833,20,No fish,.,0,NA,NA,NA,2018-04-12 06:27:57
321,1573976,TBM1996061901,1996-06-18 20:00:00,27.868333,-82.5385,20,Dasyatis say,Bluntnose Stingray,1,155,155,155,2018-04-12 06:25:30
322,1573977,TBM1996061901,1996-06-18 20:00:00,27.868333,-82.5385,20,Paralichthys albigutta,Gulf Flounder,1,298,298,298,2018-04-12 06:25:30
323,1573982,TBM1996061910,1996-06-18 20:00:00,27.83,-82.584833,20,Callinectes sapidus,Blue Crab,1,105,105,105,2018-04-12 06:25:30
324,1573987,TBM1996061915,1996-06-18 20:00:00,27.845667,-82.587667,300,Synodus foetens,Inshore Lizardfish,1,74,74,74,2018-04-12 06:25:30
325,1573989,TBM1996061917,1996-06-18 20:00:00,27.852333,-82.595667,20,Eucinostomus spp.,Eucinostomus,22,26,15,34,2018-04-12 06:25:30
326,1573996,TBM1996062001,1996-06-19 20:00:00,27.969667,-82.616,22,Anchoa hepsetus,Striped Anchovy,197,40,24,53,2018-04-12 06:25:30
327,1573997,TBM1996062001,1996-06-19 20:00:00,27.969667,-82.616,22,Gobiosoma spp.,Gobiosoma Gobies,32,18,18,18,2018-04-12 06:25:30
328,1573998,TBM1996062002,1996-06-19 20:00:00,27.972667,-82.631833,300,Chilomycterus schoepfii,Striped Burrfish,1,239,239,239,2018-04-12 06:25:30
329,1573999,TBM1996062002,1996-06-19 20:00:00,27.972667,-82.631833,300,Prionotus scitulus,Leopard Searobin,14,54,38,76,2018-04-12 06:25:30
330,1574003,TBM1996062103,1996-06-20 20:00:00,27.908,-82.586167,300,Paralichthys albigutta,Gulf Flounder,1,276,276,276,2018-04-12 06:25:30
331,1574017,TBM1996071110,1996-07-10 20:00:00,27.984833,-82.611,160,Lagodon rhomboides,Pinfish,137,84,74,124,2018-04-12 06:26:11
332,1574097,TBM1996072207,1996-07-21 20:00:00,28.0025,-82.655167,20,Farfantepenaeus duorarum,Pink Shrimp,8,16,7,25,2018-04-12 06:26:11
333,1574098,TBM1996072207,1996-07-21 20:00:00,28.0025,-82.655167,20,Gobiosoma spp.,Gobiosoma Gobies,2,29,22,37,2018-04-12 06:26:11
334,1574099,TBM1996072208,1996-07-21 20:00:00,27.994833,-82.676167,300,Farfantepenaeus duorarum,Pink Shrimp,7,11,7,19,2018-04-12 06:26:11
335,1574101,TBM1996072301,1996-07-22 20:00:00,27.873,-82.61,22,Eugerres plumieri,Striped Mojarra,28,28,19,39,2018-04-12 06:26:11
336,1574102,TBM1996072303,1996-07-22 20:00:00,27.8845,-82.621667,20,Cyprinodon variegatus,Sheepshead Minnow,1,17,17,17,2018-04-12 06:26:11
